Units Absorbed by Dwelling Type and Census Subdivision for Centres 50,000+								
Logements écoulés selon le type de logements et la subdivision de recensement, les centres de 50 000 habitants et plus								
2014								
								
Province	Centre	"Census Subdivision
Subdivision de recensement"	"Singles
Individuels"	"Semis
Jumelés"	"Row
En bande"	"Apartment
and Other
Appartements
et autres"	Total	
N.B./N.-B.	Fredericton	Maugerville (P)	13	--	--	--	13	
N.B./N.-B.	Fredericton	New Maryland (P)	16	--	--	--	16	
N.B./N.-B.	Fredericton	New Maryland (VL)	4	--	--	--	4	
N.B./N.-B.	Fredericton	Kingsclear (P)	26	--	--	--	26	
N.B./N.-B.	Fredericton	Bright (P)	21	--	--	--	21	
N.B./N.-B.	Fredericton	Douglas (P)	30	--	--	--	30	
N.B./N.-B.	Fredericton	Saint Marys (P)	21	--	--	--	21	
N.B./N.-B.	Fredericton	Fredericton (CY)	96	38	32	135	301	
N.B./N.-B.	Fredericton	Total	298	38	32	135	503	
N.B./N.-B.	Total	Total	737	312	84	642	1,775	
Que/Qc	Saguenay	Saguenay (V)	171	129	15	313	628	
Que/Qc	Saguenay	Saint-Félix-d'Otis (MÉ)	1	--	--	--	1	
Que/Qc	Saguenay	Sainte-Rose-du-Nord (PE)	--	--	--	--	--	
Que/Qc	Saguenay	Saint-Fulgence (MÉ)	9	2	--	1	12	
Que/Qc	Saguenay	Saint-Honoré (MÉ)	64	10	--	5	79	
Que/Qc	Saguenay	Saint-David-de-Falardeau (MÉ)	16	--	--	--	16	
Que/Qc	Saguenay	Saint-Charles-de-Bourget (MÉ)	--	--	--	--	--	
Que/Qc	Saguenay	Larouche (MÉ)	14	--	--	2	16	
Que/Qc	Saguenay	Total	275	141	15	321	752	
Que/Qc	Montréal	Lavaltrie (V)	43	--	3	14	60	
Que/Qc	Montréal	Richelieu (V)	3	--	--	--	3	
Que/Qc	Montréal	Saint-Mathias-sur-Richelieu (MÉ)	7	2	--	--	9	
Que/Qc	Montréal	Chambly (V)	74	12	16	101	203	
Que/Qc	Montréal	Carignan (V)	72	49	--	74	195	
Que/Qc	Montréal	Saint-Basile-le-Grand (V)	9	--	--	29	38	
Que/Qc	Montréal	McMasterville (MÉ)	1	6	--	7	14	
Que/Qc	Montréal	Otterburn Park (V)	8	--	--	3	11	
Que/Qc	Montréal	Mont-Saint-Hilaire (V)	20	--	2	98	120	
Que/Qc	Montréal	Beloeil (V)	43	--	20	206	269	
Que/Qc	Montréal	Saint-Mathieu-de-Beloeil (MÉ)	15	--	--	16	31	
Que/Qc	Montréal	Brossard (V)	56	11	23	798	888	
Que/Qc	Montréal	Saint-Lambert (V)	1	--	--	96	97	
Que/Qc	Montréal	Boucherville (V)	12	1	3	129	145	
Que/Qc	Montréal	Saint-Bruno-de-Montarville (V)	17	8	--	29	54	
Que/Qc	Montréal	Longueuil (V)	105	86	67	828	1,086	
Que/Qc	Montréal	Sainte-Julie (V)	5	--	--	66	71	
Que/Qc	Montréal	Saint-Amable (MÉ)	26	20	--	58	104	
Que/Qc	Montréal	Varennes (V)	11	14	--	65	90	
Que/Qc	Montréal	Verchères (MÉ)	5	2	--	--	7	
Que/Qc	Montréal	Charlemagne (V)	1	--	--	26	27	
Que/Qc	Montréal	Repentigny (V)	59	2	--	80	141	
Que/Qc	Montréal	Saint-Sulpice (PE)	1	--	--	8	9	
Que/Qc	Montréal	L'Assomption (V)	70	39	--	30	139	
Que/Qc	Montréal	L'Épiphanie (V)	9	--	4	13	26	
Que/Qc	Montréal	L'Épiphanie (PE)	6	--	--	--	6	
Que/Qc	Montréal	Terrebonne (V)	142	7	46	262	457	
Que/Qc	Montréal	Mascouche (V)	60	12	--	272	344	
Que/Qc	Montréal	Laval (V)	217	50	101	1,354	1,722	
Que/Qc	Montréal	Montréal-Est (V)	--	--	--	--	--	
Que/Qc	Montréal	Montréal (V)	140	93	116	5,978	6,327	
Que/Qc	Montréal	Westmount (V)	2	--	--	8	10	
Que/Qc	Montréal	Montréal-Ouest (V)	--	--	--	--	--	
Que/Qc	Montréal	Côte-Saint-Luc (V)	11	7	19	--	37	
Que/Qc	Montréal	Hampstead (V)	6	--	--	--	6	
Que/Qc	Montréal	Mont-Royal (V)	1	--	--	80	81	
Que/Qc	Montréal	Dorval (V)	9	--	--	158	167	
Que/Qc	Montréal	Île-Dorval (V)	--	--	--	--	--	
Que/Qc	Montréal	Pointe-Claire (V)	8	15	--	29	52	
Que/Qc	Montréal	Kirkland (V)	4	--	1	--	5	
Que/Qc	Montréal	Beaconsfield (V)	6	--	2	--	8	
Que/Qc	Montréal	Baie-d'Urfé (V)	2	--	--	--	2	
Que/Qc	Montréal	Sainte-Anne-de-Bellevue (V)	--	0	--	--	0	
Que/Qc	Montréal	Senneville (VL)	1	--	--	--	1	
Que/Qc	Montréal	Dollard-des-Ormeaux (V)	--	--	--	43	43	
Que/Qc	Montréal	Saint-Mathieu (MÉ)	5	2	--	--	7	
Que/Qc	Montréal	Saint-Philippe (MÉ)	12	33	9	37	91	
Que/Qc	Montréal	La Prairie (V)	23	--	--	72	95	
Que/Qc	Montréal	Candiac (V)	31	5	--	7	43	
Que/Qc	Montréal	Delson (V)	3	--	--	2	5	
Que/Qc	Montréal	Sainte-Catherine (V)	5	1	--	79	85	
Que/Qc	Montréal	Saint-Constant (V)	43	27	23	159	252	
Que/Qc	Montréal	Saint-Isidore (PE)	5	--	--	--	5	
Que/Qc	Montréal	Mercier (V)	45	28	--	--	73	
Que/Qc	Montréal	Châteauguay (V)	76	11	5	135	227	
Que/Qc	Montréal	Léry (V)	6	--	--	--	6	
Que/Qc	Montréal	Beauharnois (V)	28	24	--	49	101	
Que/Qc	Montréal	Saint-Zotique (MÉ)	75	19	15	27	136	
Que/Qc	Montréal	Les Coteaux (MÉ)	4	6	27	51	88	
Que/Qc	Montréal	Coteau-du-Lac (V)	8	--	--	20	28	
Que/Qc	Montréal	Les Cèdres (MÉ)	11	15	--	3	29	
Que/Qc	Montréal	Pointe-des-Cascades (VL)	36	--	--	4	40	
Que/Qc	Montréal	L'Île-Perrot (V)	1	--	7	8	16	
Que/Qc	Montréal	Notre-Dame-de-l'Île-Perrot (V)	23	--	--	--	23	
Que/Qc	Montréal	Pincourt (V)	3	--	6	58	67	
Que/Qc	Montréal	Terrasse-Vaudreuil (MÉ)	2	--	--	--	2	
Que/Qc	Montréal	Vaudreuil-Dorion (V)	60	27	35	167	289	
Que/Qc	Montréal	Vaudreuil-sur-le-Lac (VL)	4	--	--	--	4	
Que/Qc	Montréal	L'Île-Cadieux (V)	--	--	--	--	--	
Que/Qc	Montréal	Hudson (V)	19	--	--	6	25	
Que/Qc	Montréal	Saint-Lazare (V)	46	--	--	5	51	
Que/Qc	Montréal	Saint-Eustache (V)	19	1	--	40	60	
Que/Qc	Montréal	Deux-Montagnes (V)	11	--	--	76	87	
Que/Qc	Montréal	Sainte-Marthe-sur-le-Lac (V)	87	16	2	52	157	
Que/Qc	Montréal	Pointe-Calumet (MÉ)	9	--	--	1	10	
Que/Qc	Montréal	Saint-Joseph-du-Lac (MÉ)	17	--	0	13	30	
Que/Qc	Montréal	Oka (MÉ)	7	--	--	2	9	
Que/Qc	Montréal	Saint-Placide (MÉ)	5	--	--	2	7	
Que/Qc	Montréal	Boisbriand (V)	3	0	24	49	76	
Que/Qc	Montréal	Sainte-Thérèse (V)	4	--	0	58	62	
Que/Qc	Montréal	Blainville (V)	98	41	--	177	316	
Que/Qc	Montréal	Rosemère (V)	12	--	--	--	12	
Que/Qc	Montréal	Lorraine (V)	11	--	--	--	11	
Que/Qc	Montréal	Bois-des-Filion (V)	--	--	--	30	30	
Que/Qc	Montréal	Sainte-Anne-des-Plaines (V)	7	2	2	69	80	
Que/Qc	Montréal	Mirabel (V)	372	9	29	485	895	
Que/Qc	Montréal	Saint-Colomban (V)	193	--	--	28	221	
Que/Qc	Montréal	Saint-Jérôme (V)	209	43	45	351	648	
Que/Qc	Montréal	Gore (CT)	22	--	--	--	22	
Que/Qc	Montréal	Total	2,948	746	652	13,280	17,626	
Que/Qc	Gatineau	Mayo (MÉ)	3	--	--	--	3	
Que/Qc	Gatineau	Val-des-Bois (MÉ)	4	--	--	--	4	
Que/Qc	Gatineau	Bowman (MÉ)	4	--	--	--	4	
Que/Qc	Gatineau	Gatineau (V)	197	218	178	1,166	1,759	
Que/Qc	Gatineau	L'Ange-Gardien (MÉ)	33	--	--	7	40	
Que/Qc	Gatineau	Notre-Dame-de-la-Salette (MÉ)	2	--	--	--	2	
Que/Qc	Gatineau	Val-des-Monts (MÉ)	88	20	--	2	110	
Que/Qc	Gatineau	Cantley (MÉ)	70	--	--	15	85	
Que/Qc	Gatineau	Chelsea (MÉ)	21	--	--	--	21	
Que/Qc	Gatineau	Pontiac (MÉ)	17	--	--	--	17	
Que/Qc	Gatineau	La Pêche (MÉ)	32	--	--	2	34	
Que/Qc	Gatineau	Denholm (MÉ)	3	--	--	--	3	
Que/Qc	Gatineau	Total	474	238	178	1,192	2,082	
Que/Qc	Québec	Saint-Henri (MÉ)	12	1	--	16	29	
Que/Qc	Québec	Beaumont (MÉ)	5	4	0	0	9	
Que/Qc	Québec	Saint-François-de-l'Île-d'Orléans (MÉ)	2	--	--	--	2	
Que/Qc	Québec	Sainte-Famille (PE)	3	--	--	--	3	
Que/Qc	Québec	Saint-Jean-de-l'Île-d'Orléans (MÉ)	1	--	--	--	1	
Que/Qc	Québec	Saint-Laurent-de-l'Île-d'Orléans (MÉ)	3	--	--	1	4	
Que/Qc	Québec	Saint-Pierre-de-l'Île-d'Orléans (MÉ)	1	--	--	--	1	
Que/Qc	Québec	Sainte-Pétronille (VL)	2	--	--	--	2	
Que/Qc	Québec	Château-Richer (V)	10	1	--	--	11	
Que/Qc	Québec	L'Ange-Gardien (MÉ)	10	--	8	0	18	
Que/Qc	Québec	Boischatel (MÉ)	44	1	--	77	122	
Que/Qc	Québec	Sainte-Catherine-de-la-Jacques-Cartier (V)	71	13	--	14	98	
Que/Qc	Québec	Fossambault-sur-le-Lac (V)	19	3	--	1	23	
Que/Qc	Québec	Lac-Saint-Joseph (V)	5	--	--	--	5	
Que/Qc	Québec	Shannon (MÉ)	54	0	--	8	62	
Que/Qc	Québec	Saint-Gabriel-de-Valcartier (MÉ)	23	--	--	4	27	
Que/Qc	Québec	Lac-Delage (V)	2	--	--	--	2	
Que/Qc	Québec	Stoneham-et-Tewkesbury (CU)	85	30	3	1	119	
Que/Qc	Québec	Lac-Beauport (MÉ)	29	--	--	2	31	
Que/Qc	Québec	Sainte-Brigitte-de-Laval (MÉ)	45	39	--	11	95	
Que/Qc	Québec	Notre-Dame-des-Anges (PE)	--	--	--	--	--	
Que/Qc	Québec	Québec (V)	263	386	56	2,079	2,784	
Que/Qc	Québec	L'Ancienne-Lorette (V)	10	16	7	35	68	
Que/Qc	Québec	Saint-Augustin-de-Desmaures (V)	15	--	--	241	256	
Que/Qc	Québec	Lévis (V)	171	97	25	351	644	
Que/Qc	Québec	Saint-Lambert-de-Lauzon (PE)	15	--	--	--	15	
Que/Qc	Québec	Neuville (V)	20	1	--	--	21	
Que/Qc	Québec	Total	920	592	99	2,841	4,452	
Que/Qc	Sherbrooke	Ascot Corner (MÉ)	15	--	--	2	17	
Que/Qc	Sherbrooke	Stoke (MÉ)	10	--	--	--	10	
Que/Qc	Sherbrooke	Saint-Denis-de-Brompton (MÉ)	38	--	--	--	38	
Que/Qc	Sherbrooke	Val-Joli (MÉ)	14	--	--	--	14	
Que/Qc	Sherbrooke	Sherbrooke (V)	188	151	100	373	812	
Que/Qc	Sherbrooke	Compton (MÉ)	7	2	--	12	21	
Que/Qc	Sherbrooke	Waterville (V)	3	--	--	8	11	
Que/Qc	Sherbrooke	North Hatley (VL)	2	--	--	--	2	
Que/Qc	Sherbrooke	Hatley (CT)	10	--	--	--	10	
Que/Qc	Sherbrooke	Magog (V)	66	28	1	55	150	
Que/Qc	Sherbrooke	Orford (CT)	49	2	--	--	51	
Que/Qc	Sherbrooke	Total	402	183	101	450	1,136	
Que/Qc	Trois-Rivières	Trois-Rivières (V)	165	120	10	452	747	
Que/Qc	Trois-Rivières	Champlain (MÉ)	10	--	--	5	15	
Que/Qc	Trois-Rivières	Saint-Luc-de-Vincennes (MÉ)	4	--	--	--	4	
Que/Qc	Trois-Rivières	Saint-Maurice (PE)	35	--	--	--	35	
Que/Qc	Trois-Rivières	Bécancour (V)	33	8	--	8	49	
Que/Qc	Trois-Rivières	Yamachiche (MÉ)	7	0	--	3	10	
Que/Qc	Trois-Rivières	Total	254	128	10	468	860	
Que/Qc	Drummondville	Saint-Lucien (MÉ)	7	--	--	--	7	
Que/Qc	Drummondville	Wickham (MÉ)	4	--	--	2	6	
Que/Qc	Drummondville	Saint-Germain-de-Grantham (MÉ)	10	6	--	6	22	
Que/Qc	Drummondville	Drummondville (V)	239	21	3	192	455	
Que/Qc	Drummondville	Saint-Cyrille-de-Wendover (MÉ)	26	4	--	--	30	
Que/Qc	Drummondville	Notre-Dame-du-Bon-Conseil (VL)	15	2	--	--	17	
Que/Qc	Drummondville	Notre-Dame-du-Bon-Conseil (PE)	--	--	--	--	--	
Que/Qc	Drummondville	Saint-Majorique-de-Grantham (PE)	10	--	--	3	13	
Que/Qc	Drummondville	Total	311	33	3	203	550	
Que/Qc	Granby	Bromont (V)	66	18	--	96	180	
Que/Qc	Granby	Saint-Alphonse-de-Granby (MÉ)	6	2	--	--	8	
Que/Qc	Granby	Granby (V)	52	83	8	138	281	
Que/Qc	Granby	Saint-Paul-d'Abbotsford (MÉ)	2	--	--	--	2	
Que/Qc	Granby	Total	126	103	8	234	471	
Que/Qc	Rimouski	Saint-Narcisse-de-Rimouski (PE)	3	--	--	--	3	
Que/Qc	Rimouski	Saint-Anaclet-de-Lessard (PE)	10	--	--	--	10	
Que/Qc	Rimouski	Rimouski (V)	98	69	--	206	373	
Que/Qc	Rimouski	Total	111	69	--	206	386	
Que/Qc	Saint-Hyacinthe	Saint-Hyacinthe (V)	30	22	21	178	251	
Que/Qc	Saint-Hyacinthe	Saint-Dominique (MÉ)	6	2	--	5	13	
Que/Qc	Saint-Hyacinthe	Saint-Simon (MÉ)	3	--	--	5	8	
Que/Qc	Saint-Hyacinthe	Total	39	24	21	188	272	
Que/Qc	Saint-Jean-sur-Richelieu	Saint-Jean-sur-Richelieu (V)	145	13	3	117	278	
Que/Qc	Saint-Jean-sur-Richelieu	Total	145	13	3	117	278	
Que/Qc	Shawinigan	Saint-Roch-de-Mékinac (PE)	4	--	--	--	4	
Que/Qc	Shawinigan	Shawinigan (V)	70	10	--	164	244	
Que/Qc	Shawinigan	Saint-Boniface (MÉ)	24	--	--	5	29	
Que/Qc	Shawinigan	Total	98	10	--	169	277	
Que/Qc	Total	Total	6,103	2,280	1,090	19,669	29,142	
Ont./Ont.	Barrie	Springwater (TP)	72	--	--	6	78	
Ont./Ont.	Barrie	Innisfil (T)	360	--	14	--	374	
Ont./Ont.	Barrie	Barrie (CY)	127	2	62	288	479	
Ont./Ont.	Barrie	Total	559	2	76	294	931	
Ont./Ont.	Brantford	Brant (CY)	117	2	46	--	165	
Ont./Ont.	Brantford	Brantford (CY)	175	6	84	--	265	
Ont./Ont.	Brantford	Total	292	8	130	--	430	
Ont./Ont.	Guelph	Puslinch (TP)	27	--	--	--	27	
Ont./Ont.	Guelph	Guelph (CY)	138	66	167	261	632	
Ont./Ont.	Guelph	Guelph/Eramosa (TP)	34	--	--	--	34	
Ont./Ont.	Guelph	Total	199	66	167	261	693	
Ont./Ont.	Hamilton	Burlington (CY)	76	8	79	442	605	
Ont./Ont.	Hamilton	Hamilton (C)	922	91	603	84	1,700	
Ont./Ont.	Hamilton	Grimsby (T)	115	--	125	--	240	
Ont./Ont.	Hamilton	Total	1,113	99	807	526	2,545	
Ont./Ont.	Kingston	Frontenac Islands (TP)	3	--	--	--	3	
Ont./Ont.	Kingston	Kingston (CY)	188	12	94	527	821	
Ont./Ont.	Kingston	South Frontenac (TP)	45	--	--	--	45	
Ont./Ont.	Kingston	Loyalist (TP)	69	6	19	--	94	
Ont./Ont.	Kingston	Total	305	18	113	527	963	
Ont./Ont.	Kitchener-Cambridge-Waterloo	North Dumfries (TP)	32	2	--	--	34	
Ont./Ont.	Kitchener-Cambridge-Waterloo	Cambridge (CY)	122	--	87	59	268	
Ont./Ont.	Kitchener-Cambridge-Waterloo	Kitchener (CY)	406	16	296	224	942	
Ont./Ont.	Kitchener-Cambridge-Waterloo	Waterloo (CY)	144	8	54	666	872	
Ont./Ont.	Kitchener-Cambridge-Waterloo	Woolwich (TP)	31	2	--	--	33	
Ont./Ont.	Kitchener-Cambridge-Waterloo	Total	735	28	437	949	2,149	
Ont./Ont.	London	Central Elgin (MU)	44	1	--	--	45	
Ont./Ont.	London	St. Thomas (CY)	109	17	--	--	126	
Ont./Ont.	London	Southwold (TP)	3	--	--	--	3	
Ont./Ont.	London	Strathroy-Caradoc (TP)	82	--	--	--	82	
Ont./Ont.	London	Thames Centre (MU)	17	7	--	--	24	
Ont./Ont.	London	Middlesex Centre (TP)	96	--	--	--	96	
Ont./Ont.	London	London (CY)	762	5	295	769	1,831	
Ont./Ont.	London	Adelaide Metcalfe (TP)	--	--	--	--	--	
Ont./Ont.	London	Total	1,113	30	295	769	2,207	
Ont./Ont.	St. Catharines-Niagara	Fort Erie (T)	68	8	16	--	92	
Ont./Ont.	St. Catharines-Niagara	Port Colborne (CY)	8	1	--	--	9	
Ont./Ont.	St. Catharines-Niagara	Wainfleet (TP)	12	--	--	--	12	
Ont./Ont.	St. Catharines-Niagara	Pelham (T)	11	0	4	--	15	
Ont./Ont.	St. Catharines-Niagara	Welland (CY)	115	13	24	--	152	
Ont./Ont.	St. Catharines-Niagara	Thorold (CY)	40	17	8	2	67	
Ont./Ont.	St. Catharines-Niagara	Niagara Falls (CY)	253	22	108	1	384	
Ont./Ont.	St. Catharines-Niagara	Niagara-on-the-Lake (T)	70	31	65	1	167	
Ont./Ont.	St. Catharines-Niagara	St. Catharines (CY)	58	4	65	51	178	
Ont./Ont.	St. Catharines-Niagara	Lincoln (T)	96	8	75	--	179	
Ont./Ont.	St. Catharines-Niagara	Total	731	104	365	55	1,255	
Ont./Ont.	Oshawa	Whitby (T)	157	--	68	2	227	
Ont./Ont.	Oshawa	Oshawa (CY)	385	14	91	119	609	
Ont./Ont.	Oshawa	Clarington (MU)	434	34	105	12	585	
Ont./Ont.	Oshawa	Total	976	48	264	133	1,421	
Ont./Ont.	Ottawa	Clarence-Rockland (CY)	83	4	43	1	131	
Ont./Ont.	Ottawa	Russell (TP)	77	41	--	2	120	
Ont./Ont.	Ottawa	Ottawa (CY)	1,732	344	1,399	2,716	6,191	
Ont./Ont.	Ottawa	Total	1,892	389	1,442	2,719	6,442	
Ont./Ont.	Peterborough	Otonabee-South Monaghan (TP)	--	--	--	--	--	
Ont./Ont.	Peterborough	Cavan-Monaghan (TP)	11	--	--	--	11	
Ont./Ont.	Peterborough	Peterborough (CY)	163	--	53	98	314	
Ont./Ont.	Peterborough	Smith-Ennismore-Lakefield (TP)	23	--	5	--	28	
Ont./Ont.	Peterborough	Douro-Dummer (TP)	25	--	--	--	25	
Ont./Ont.	Peterborough	Total	222	--	58	98	378	
Ont./Ont.	Greater Sudbury/Grand Sudbury	Greater Sudbury (CV)	205	37	17	115	374	
Ont./Ont.	Greater Sudbury/Grand Sudbury	Total	205	37	17	115	374	
Ont./Ont.	Thunder Bay	Neebing (MU)	7	--	--	--	7	
Ont./Ont.	Thunder Bay	Thunder Bay (CY)	149	2	12	79	242	
Ont./Ont.	Thunder Bay	Oliver Paipoonge (MU)	30	--	4	--	34	
Ont./Ont.	Thunder Bay	Gillies (TP)	1	--	--	--	1	
Ont./Ont.	Thunder Bay	O'Connor (TP)	3	--	--	--	3	
Ont./Ont.	Thunder Bay	Conmee (TP)	6	--	--	--	6	
Ont./Ont.	Thunder Bay	Shuniah (MU)	8	--	--	--	8	
Ont./Ont.	Thunder Bay	Total	204	2	16	79	301	
Ont./Ont.	Toronto	Pickering (CY)	84	28	133	--	245	
Ont./Ont.	Toronto	Ajax (T)	453	24	108	--	585	
Ont./Ont.	Toronto	Uxbridge (TP)	54	--	--	--	54	
Ont./Ont.	Toronto	Vaughan (CY)	747	42	185	779	1,753	
Ont./Ont.	Toronto	Markham (CY)	611	346	486	2,196	3,639	
Ont./Ont.	Toronto	Richmond Hill (T)	418	8	351	633	1,410	
Ont./Ont.	Toronto	Whitchurch-Stouffville (T)	131	--	7	--	138	
Ont./Ont.	Toronto	Aurora (T)	122	--	19	269	410	
Ont./Ont.	Toronto	Newmarket (T)	277	18	47	--	342	
Ont./Ont.	Toronto	King (TP)	247	8	76	5	336	
Ont./Ont.	Toronto	East Gwillimbury (T)	40	16	6	--	62	
Ont./Ont.	Toronto	Georgina (T)	177	--	31	--	208	
Ont./Ont.	Toronto	Toronto (C)	1,166	109	459	7,886	9,620	
Ont./Ont.	Toronto	Mississauga (CY)	212	216	200	805	1,433	
Ont./Ont.	Toronto	Brampton (CY)	2,448	934	818	120	4,320	
Ont./Ont.	Toronto	Caledon (T)	394	70	97	--	561	
Ont./Ont.	Toronto	Mono (T)	72	--	--	--	72	
Ont./Ont.	Toronto	Orangeville (T)	57	2	32	--	91	
Ont./Ont.	Toronto	Oakville (T)	509	4	252	435	1,200	
Ont./Ont.	Toronto	Milton (T)	482	48	569	395	1,494	
Ont./Ont.	Toronto	Halton Hills (T)	199	2	94	--	295	
Ont./Ont.	Toronto	New Tecumseth (T)	293	42	48	0	383	
